id	category	verdict	confidence	mismatch	qtyDiffers	reason	asin	rakuten_url	amazon_title	rakuten_title
4650	baby_food	REMOVE	high	BRAND		Amazon is a GoUseGo branded long-sleeve waterproof smock with a dinosaur print and front pocket. Rakuten is an unbranded generic solid-color long-sleeve smock (navy/teal/pink/yellow). Different brands with no visual link between them.	B0BZS2MTJZ	https://item.rakuten.co.jp/arrebolshop/syy7340121/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[GoUseGo] お食事エプロン 長袖 ベビー 食事用エプロン 男の子 5ヶ月～5歳 洗える 袖付き 離乳食エプロン 防水 食事スタイ 赤ちゃん エプロン 幼児 スモック 子供 キッズ 保育園 幼稚園 入園準備	【送料無料】お食事エプロン スモック 防水 キッズ 幼児 ベビー 離乳食エプロン 防水エプロン 赤ちゃん 長袖スモック 女の子 男の子
4657	baby_food	KEEP	high	NONE	Y	Same Pigeon はじめての離乳食エプロン チェック柄 bib — identical blue/pink checkered pattern and Pigeon branding visible in both images. Rakuten listing is a bulk まとめ買い×40点セット (40 individual single-packs), while Amazon appears to be a single unit. Underlying unit is the same product.	B07G92Q1W2	https://item.rakuten.co.jp/at-life/4902508181068-040/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ピジョン Pigeon はじめての離乳食エプロン	【送料込・まとめ買い×40点セット】ピジョン はじめての離乳食エプロン チェック柄 1枚入
4667	baby_food	KEEP	high	NONE	Y	Both are Pigeon はじめての離乳食エプロン bibs. The triangle pattern (Amazon) vs check pattern (Rakuten) are different colorway variants of the same product line — design differences do not change identity. Quantity differs: Amazon appears to show a single or small pack while Rakuten is a 40-piece case (1枚入×40個セット).	B07G9GSYFY	https://item.rakuten.co.jp/bloomgreen/8074995/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ピジョン Pigeon はじめての離乳食エプロン	【40個セット】【1ケース分】 ピジョン はじめての離乳食エプロン チェック柄 1枚入 ×40個セット 1ケース分 【正規品】【k】【ご注文後発送までに1週間前後頂戴する場合がございます】
4702	bibs	REMOVE	high	BUNDLE_CONTENTS		Both are Copper Pearl bandana bib 4-packs, but they are different named colorway sets: Amazon = 'Jackson' (orange stripe, blue, gray, dark green) and Rakuten = 'Pacific' (mint triangles, beige sailboats, orange herringbone, teal sharks). These are distinctly different sets sold separately with different SKUs — the bundle contents differ.	B01ITXDJEI	https://item.rakuten.co.jp/rcmdse/vi-797337550284/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[コッパーパール] スタイ よだれかけ 男の子 女の子 防水 赤ちゃん 米国発/バンダナ ビブ 4枚セット ジャクソン	Copper Pearl コッパーパール バンダナビブ 4枚セット パシフィック 4枚 生後0ヵ月〜3歳頃【送料無料】
4703	baby_food	REMOVE	high	TYPE		Amazon (kalavika) is a long-sleeve waterproof smock with a Peter Pan collar, sold as a 2-pack. Rakuten is a short butterfly-wing style sleeveless food bib — a completely different product type with no sleeves.	B0BC8CQ1GM	https://item.rakuten.co.jp/marbeine/dxy22030803/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 長袖 食事スタイ 洗える 離乳食 エプロン 袖付き 赤ちゃん 女の子 男の子 ベビー スモック 防水 子供 食事用エプロン 0歳 1歳 2歳 3歳 4歳 5歳 保育園 入園準備 出産祝い	お食事エプロン お食事スタイ 柔らかい 離乳食 ベビー エプロン 北欧 赤ちゃん スタイ 女の子 男の子 ベビービブ ポケット付き 幼児 子供 保育園 入園準備 食事用エプロン 出産祝い 送料無料 楽天海外通販
4720	bibs	KEEP	high	NONE		Identical product: 丸眞 to:alla スタイL トアラグリーン, model 1815010200. Both images show the same large green bib with brown piping and 'to:alla' label. Titles and descriptions match exactly.	B0F5Q7P5C9	https://item.rakuten.co.jp/rafinagift/ha7cdb2a4730/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	丸眞 スタイL to:alla トアラグリーン ぺたっとくっつく 名前ネーム付き マイクロファイバー よだれかけ 1815010200	丸眞 スタイL to:alla トアラグリーン ぺたっとくっつく 名前ネーム付き マイクロファイバー よだれかけ 1815010200 送料無料
4721	bibs	REMOVE	high	BRAND	Y	Amazon is QIKEJI branded 5-pack of solid-color flower-petal 360° gauze bibs. Rakuten is a single unbranded flower-petal bib with a detailed illustrated squirrel/butterfly print. Different brands and no visible brand identity overlap.	B0DLKS13MN	https://item.rakuten.co.jp/remake-buddy/hpd3xkkxh2onjnwrzwe225epju-rmb/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[QIKEJI] よだれかけ 女の子 男の子用 綿100% スタイ 花びら型 柔らかい 防水 ガーゼ 360度回転エプロン かわいいデザイン 吸水性 ベビースタイ ベビーバス 幼稚園用 (5枚セット)	ベビー 口水巾 花びら デザイン 綿100% 防水 防汚 360度 口周りガード 新生児 赤ちゃん 男女兼用 男の子 女の子 手描き 柄 北欧風 森 物語 柑橘 兎 熊猫 鹿 柔らかい 肌触り 日常使い 外出時
4737	bibs	REMOVE	high	BUNDLE_CONTENTS		Both are aden+anais 3-pack snap bibs but different themed sets: Amazon = 'Safari' (elephant, giraffe, tiger patterns as confirmed by image and title), Rakuten = 'Year of the Snake / イヤーオブザスネーク' (zodiac snake-year design). The designs and SKUs are different; bundle contents differ.	B07B456M6H	https://item.rakuten.co.jp/adenandanais/asnc30024_name/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	aden + anais エイデンアンドアネイ スナップ付きよだれかけ サファリ 3枚セット モスリンコットン 洗える 赤ちゃん用 BBADAEJ735	《無料 お名前刺繍》 エイデンアンドアネイ公式 スタイ 名入れ ビブ 3枚 セット よだれかけ ガーゼ お食事 赤ちゃん 干支 辰年 たつ 令和6年 aden+anais スナップビブ イヤーオブザスネーク asnc30024
4739	baby_food	REMOVE	high	BRAND		Amazon is a kalavika branded minimalist leaf-print long-sleeve smock with a front pocket. Rakuten is an unbranded frilly-shoulder long-sleeve food apron in cherry/polka-dot prints — different brand and distinct design style.	B09QSHYJW4	https://item.rakuten.co.jp/toyofleet/qxb0928386838db/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン ベビー 長袖 食事スタイ 袖付き 離乳食 エプロン 赤ちゃん 食事用エプロン 防水 スモック 子供 キッズ 女の子 男の子 0歳 1歳 2歳 3歳 4歳 5歳 保育園 入園準備 出産祝い	お食事エプロン 長袖 ベビー 離乳食 袖付きエプロン 北欧 女の子 男の子 赤ちゃん お食事スタイ 6ヶ月〜2歳 幼児 食事スモック
4755	baby_food	KEEP	high	NONE		Both are 100-pack disposable baby bibs with animal/fruit patterns (pineapple design visible in both images). Same type, count, and construction (non-woven fabric with waterproof backing). Rakuten notes random color dispatch but it is the same product. Minor brand ambiguity (mbolus vs generic) but images confirm identical product.	B0G23X172Y	https://item.rakuten.co.jp/naked-platinum/cjfj1457895/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[mbolus] 100枚入り 子供用食事エプロン 使い捨てエプロン ベビー スタイ お食事 使い捨て 離乳食 赤ちゃん 不織布 よだれかけ 出産祝い 男の子 女の子 キッズ 前掛け 動物柄 防滴 防水 お出かけ 携帯 大容量 ベビービブ	出産祝い お食事エプロン 赤ちゃん 使い捨て 使い捨てエプロン ベビー スタイ 離乳食 100枚入り 食事 防水 エプロン 子供 よだれかけ 子供用食事エプロン 男の子 女の子 ベビー キッズ 防水エプロン 前掛け 動物柄 防滴 100枚入り お出かけ 携帯 大容量 ベビービブ
4776	bibs	KEEP	high	NONE	Y	Both images show the identical Richell おでかけランチくん pink deer-pattern bib set. Amazon is a single 2-pack; Rakuten is a 10-set bundle of the same 2-pack unit. Same brand, line, type, and design — only bundle count differs.	B08KSPXL6F	https://item.rakuten.co.jp/suguruyahonpo/4945680202671-10-101/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	リッチェル(Richell) おでかけランチくん お食事スタイ 2枚入 ピンク	【 まとめ買い10個セット 】 「 リッチェル おでかけランチくん お食事スタイ ピンク 2枚入 」 【 送料無料 】 【 楽天 月間MVP & 月間優良ショップ ダブル受賞店 】
4781	bibs	KEEP	high	NONE		Both listings are aden+anais Disney baby classic muslin snap bibs 3-pack in the Mickey/Minnie colorway (blue/grey/gold tones). Amazon image shows 3 bibs with Mickey & Minnie; Rakuten image shows the same aden+anais branded packaging with the same Mickey print. Same brand, line, type, count, and design variant.	B08L51CCNY	https://item.rakuten.co.jp/hydi/2927/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	aden + anais(エイデンアンドアネイ) スタイ よだれかけ スナップビブ ディズニー ガーゼ ベビー モスリンコットン 出産祝い ギフト ミッキー&ミニー 3枚入りBBADABDASNC30009DIJ	ベビースタイ ガーゼ製 コットンモスリン ビブ 涎掛け 出産祝い 御祝 プレゼント 新生児 ミッキー ディズニー3枚組セット ベビーギフトセット アブチャン ベビー用品 ギフト
4789	baby_food	KEEP	low	NONE		Both are Bibetta Wipeasy long-sleeve coverall aprons — same brand, same product line, same type. Titles differ only in print design (turquoise sea creature vs fruit), which is a color/design variant that does not change product identity. No Rakuten image available to visually confirm, so confidence is low.	B09VXWZC2B	https://item.rakuten.co.jp/sn-mart/sn1216d9ce0e/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	［ビベッタ］ テーブルクロス 一体型 ベビー エプロン 離乳食 英国発 お食事 スタイ 長袖/ワイプイージー カバーオール ターコイズ シークリーチャー	［ビベッタ］ テーブルクロス 一体型 ベビー エプロン 離乳食 英国発 お食事 スタイ 長袖/ワイプイージー カバーオール フルーツ
4791	bibs	REMOVE	high	BRAND		Amazon is 'Little Dimsum' branded long-sleeve waterproof smock bib (2-pack, leaf/botanical print). Rakuten image shows a different unbranded product with pumpkin/cartoon prints on a rack — different brand, different design, no OEM identity evidence.	B0D1BPCWD4	https://item.rakuten.co.jp/nikonikomart-1/a033107254bb1/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[Little Dimsum] 長袖エプロン お食事ベビーエプロン 防水ポケット付き 軽量 速乾 子供 保育園 幼稚園6-36ヶ月(2枚セット)（木の葉）	スモック 女の子 6ヶ月〜36ヶ月 子供 お食事スタイ 長袖 ベビー 保育園 食べこぼし 赤ちゃん 食事用エプロン お食事エプロン 軽量 防水 男の子 ビブ ポケット付き
4825	bibs	REMOVE	high	BRAND	Y	Amazon is Copper Pearl bandana bib 4-pack (Lennon, neutral grey tones, Copper Pearl logo visible). Rakuten image shows a generic 'baby's bib' 2-pack with snap closures in solid bright colors (red/orange/grey/pink) — not Copper Pearl product. Different brand and product design entirely.	B083L99J87	https://item.rakuten.co.jp/smartplus/zz-26041961607/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[コッパーパール] スタイ よだれかけ 男の子 女の子 防水 赤ちゃん 米国発/バンダナ ビブ 4枚セット レノン	よだれかけ 裏防水 男の子 コッパーパール 女の子 バンダナ ビブ 2枚セット ブランド おしゃれ 出産祝い スタイセット ベビースタイ セット 可愛い 贈り物 吸水力 子供 速乾 ベビー 赤ちゃん
4826	bibs	REMOVE	high	BRAND	Y	Amazon is 'Little Dimsum' branded long-sleeve smock bib (1-pack, beach/ocean print). Rakuten shows a generic unbranded 2-pack with animal/panda/cat prints. Different brand with no OEM identity evidence.	B0FSS565PY	https://item.rakuten.co.jp/marbeine/dxy22011001/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[Little Dimsum] お食事エプロン 離乳食エプロン 長袖 防水 ポケット付き 軽量速乾 保育園 幼稚園用 男の子 女の子 6-36ヶ月	送料無料 お食事エプロン 2枚セット ベビー ビブ 6ヶ月〜36ヶ月 赤ちゃん お食事スタイ 長袖 防水 軽量 ポケット付き スモック 保育園 食事用エプロン 子供 女の子 男の子
4831	bibs	KEEP	high	NONE		Both images show the Kontex Mule スタイ (Imabari towel bib) — same brand (kontex), same product line (ミュール), same type. Amazon image shows the cream/pink variant on a baby; Rakuten image confirms the same product with the kontex IMABARI JAPAN branding. The Rakuten listing offering color choice does not change the identity.	B0CS2R4Q7R	https://item.rakuten.co.jp/komari/gf-kon-08/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[ｋｏｎｔｅｘ] 【コンテックス】ミュール スタイ 今治タオル よだれかけ ビブ エプロンスタイ綿100% 柔らかい オーガニックコットン ベビーギフト 出産お祝い	出産祝い ギフト かわいい コンテックス スタイ ミュール よだれかけ お祝い エプロンスタイ 贈り物 女の子 男の子 誕生日 プレゼント よだれ掛け 今治タオル
4839	bibs	KEEP	high	NONE		Both listings are the Studio Ghibli Totoro face-shaped bib (大トトロ・グリーン), product code K-6434. Both images show the same green Totoro face bib. Titles are essentially identical. Same brand, character, color, and size.	B00MHDLE44	https://item.rakuten.co.jp/ustoy/sunto643436/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	スタジオジブリ となりのトトロ フェイススタイ 大トトロ グリーン	フェイススタイ（大トトロ・グリーン）/となりのトトロ：スタジオジブリ#K-6434
4856	baby_food	REMOVE	high	BRAND		Amazon is 'Poksun' branded disposable bibs 60-pack (fish print, Poksun box). Rakuten shows 'Blabla Kids' branded disposable bibs (fruit/animal prints). Different brands — Poksun vs Blabla Kids.	B08R83NDRH	https://item.rakuten.co.jp/fujifujistore/bcbc-2512437/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[Poksun] 使い捨て エプロン お食事エプロン 携帯用 よだれ掛け ビブ 離乳食 防水加工 ３重防水 お出かけ おしゃれ 出産祝い 60枚入り 可愛い アイコン	30/60枚セット 使い捨てエプロン ベビー スタイ ビブ お食事エプロン 離乳食 エプロン 子供 子供用 よだれかけ 前掛け 子ども 赤ちゃん 不織布 防水 保育園 幼稚園 出産祝い 男の子 女の子
4861	bibs	KEEP	high	NONE		Both are Larkwood reversible cotton bandana bibs. The images show different colorways (pink/hot-pink vs grey/black) — color differences do not change product identity. Same brand, same product line, same type.	B00XOBRNU2	https://item.rakuten.co.jp/pertemba/utrw4262_p/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	(ラークウッド) Larkwood 赤ちゃん・ベビー リバーシブル コットン バンダナスタイ バンダナビブ	(ラークウッド) Larkwood 赤ちゃん・ベビー リバーシブル コットン バンダナスタイ バンダナビブ 【海外通販】
4862	baby_food	REMOVE	high	BRAND		Amazon is 'kalavika' branded long-sleeve smock bib (bear/teddy print). Rakuten shows a generic unbranded product (creationstore777 seller) offering 20 color variants — different brand and product line with no shared identity.	B09SFVG19M	https://item.rakuten.co.jp/creationstore777/cre7xsp7h563o/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 長袖 6ヶ月～54ヶ月 赤ちゃん お食事スタイ 女の子 男の子 ベビー ビブ 防水 軽量 ポケット付き スモック 子供 食事用エプロン 保育園 ベビーギフト 出産祝い	【楽天スーパーSALE】お食事エプロン 長袖 ベビー 離乳食 袖付きエプロン 北欧 女の子 男の子 80 90 100 110サイズ 赤ちゃん お食事スタイ 6ヶ月〜5歳 幼児 食事スモック 子供 食事用エプロン 保育園 幼稚園 入園準備 遊び着 楽天海外通販
4873	bibs	KEEP	high	NONE		Both images show the identical こぐまちゃん yellow long-sleeve smock bib with the same bear print pattern (R-211215). The Amazon listing adds 'ウェーブ' as a seller prefix but the product is the same item.	B09QFYC18V	https://item.rakuten.co.jp/laughlaugh/kld1215295/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ウェーブ こぐまちゃん R-211215 お食事スモック イエロー ベビー用品	こぐまちゃんグッズ R-211215 お食事スモック イエロー ベビー用品
4886	bibs	KEEP	high	NONE		Both show the 錦化成 Disney Toy Story Alien はじめてのエプロン — the same green three-eyed alien face PE bib with detachable blue pocket tray. Amazon shows product-only shot; Rakuten shows it on a teddy bear prop. Same product.	B0BJDLV1FS	https://item.rakuten.co.jp/babyshop/4904121316988/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	錦化成 エイリアン はじめての エプロン LG×LB-rel 日本製	錦化成ディズニーベビー トイストーリー(エイリアン)はじめてのエプロン
4887	baby_food	REMOVE	high	TYPE		Amazon is a short/sleeveless bib with ruffled shoulders (kalavika brand, waterproof, no long sleeves). Rakuten is a long-sleeve smock-style food apron. Completely different product type.	B09V4NT55N	https://item.rakuten.co.jp/apc-works/aworks149425/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 離乳食 お食事スタイ 防水 柔らかい ベビー エプロン 北欧 赤ちゃん スタイ 女の子 男の子 ベビービブ ポケット付き 幼児 保育園 入園準備 食事用エプロン 出産祝い	送料無料 お食事エプロン 長袖 ベビー ビブ ポケット付き 6ヶ月〜54ヶ月 赤ちゃん お食事スタイ 袖付きエプロン スモック 幼児 入園準備 離乳食 保育園 食事用エプロン 子供 女の子 男の子 出産祝い
4888	baby_food	REMOVE	high	BRAND	Y	Amazon is a single kalavika-branded long-sleeve smock apron (cherry print). Rakuten is an unbranded generic 4-piece set from a different seller with different prints. Different brand identity and bundle count of non-identical items.	B09SFV3597	https://item.rakuten.co.jp/smilewithme/wicv510103796644/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 長袖 6ヶ月～54ヶ月 赤ちゃん お食事スタイ 女の子 男の子 ベビー ビブ 防水 軽量 ポケット付き スモック 子供 食事用エプロン 保育園 ベビーギフト 出産祝い	4枚セット お食事エプロン 長袖 ベビー ポケット付き 6ヶ月〜54ヶ月 赤ちゃん 離乳食エプロン お食事スタイ 袖付きエプロン 食事エプロン エプロン ベビーエプロン 食べこぼし防止 防水 保育園 離乳食 入園準備 おしゃれ かわいい 女の子 男の子 出産祝い ベビー用品
4896	baby_food	KEEP	low	NONE		Both show the same distinctive long-sleeve smock apron with Peter Pan collar and cross-back strap design. The Rakuten listing appears to be the same OEM product sold under a different label (Kaewa vs kalavika). Highly distinctive design matches; calling it the same underlying product, but confidence is low due to different seller branding.	B09WVJ786T	https://item.rakuten.co.jp/kizuna-shop/fdq365/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 長袖 袖付きエプロン 6ヶ月～5歳 赤ちゃん お食事スタイ 女の子 男の子 ベビースタイ ポケット 幼児 スモック 子供 食事用エプロン 保育園 お外遊び用 ベビー 出産祝い	お食事エプロン 長袖 ベビー 離乳食 袖付きエプロン 北欧 女の子 男の子 80 90 100 110サイズ 赤ちゃん お食事スタイ 6ヶ月〜5歳 幼児 食事スモック 子供 食事用エプロン 保育園 幼稚園 入園準備 遊び着
4898	baby_food	REMOVE	high	BRAND	Y	Amazon is a MINGYI-branded 2-pack with cartoon lion/bear prints. Rakuten is a generic single-unit apron with fruit/botanical print from a different brand. Different brands, different designs, different bundle count.	B08T9T1KTB	https://item.rakuten.co.jp/prisashop/pris2026030915385073810711/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【 2枚セット 】MINGYI お食事エプロン 食事用エプロン ベビー 長袖 マジック式 子供用 防水 軽量 立体ポケット 6ケ月～3歳【1年安心保障付き】…	一部翌日配送【新学期応援】お食事エプロン 長袖 お食事スタイ 離乳食エプロン よだれかけ スモックロング 北欧風 防水 洗濯可能 保育園 上段ポケット 食べこぼし 1歳 2歳 3歳 ベビー 子供 赤ちゃん 男の子 女の子 かわいい 出産祝い 子供の日 クリスマス プレゼント
4901	bibs	KEEP	high	NONE		Both show the 日本パフ しまじろう silicone お食事エプロン — the same yellow Shimajiro tiger face bib with pocket and velcro closure. Images are identical in design and color.	B0FWK2JKKF	https://item.rakuten.co.jp/lifeup1/t3ab-2312538/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[日本パフ] 食事用エプロン しまじろう お食事エプロン ベビー ワンサイズ	＼今だけ！エントリーでポイント5倍！／ 日本パフ しまじろう お食事エプロン【送料無料】
4912	bibs	KEEP	high	NONE		Both images show the identical Miki House ランチスタイ (model 40-2930-684) — same white bib with bears+fruit print and yellow PE pocket tray, same button fasteners. Rakuten title confirms the model number match.	B0D46SCWP3	https://item.rakuten.co.jp/gift1484/20250126s001/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[ミキハウス] ランチスタイ 食事用スタイ お食事エプロン 日本製 男の子 女の子 ベビー キッズ 赤ちゃん 出産祝い ギフト 40-2930-684	ミキハウスランチスタイ（40-2930-684）【送料込み価格】
4914	bibs	KEEP	high	NONE		Both images show the identical Skater blue silicone Baby Shark bib (SBEP1) — same shape, same Baby Shark family print, same deep pocket. Model code SBEP1 matches in both listings.	B0BJNXPY23	https://item.rakuten.co.jp/rcmdva/er-4973307585487/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	スケーター(Skater) エプロン スタイ 子供用 食事エプロン シリコン製 ベイビーシャーク 26×35cm SBEP1	スケーター ベビーエプロン 食事エプロン シリコン製 ベイビーシャーク SBEP1 キッズ ベビー かわいい 可愛い キャラクター 柄 Skater
4925	bibs	KEEP	high	NONE		Both are aden+anais muslin snap bibs, 3-pack, same size (~23x32cm). Amazon is 'sunrise' collection (desert/cactus prints), Rakuten is 'safari babes' essentials collection (elephant prints). Same brand, type, count, and size — design/pattern difference is a cosmetic variant only.	B08S836PC4	https://item.rakuten.co.jp/akadepamizutani/8214-aden-0842332125118/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	aden + anais(エイデンアンドアネイ)スタイ 【日本正規品】 出産祝い ベビーギフト モスリンスナップ付きビブ よだれかけ sunrise 32x24cm 3枚 ASNC30014J 3個 (x 1)	エイデンアンドアネイ エッセンシャルズ サファリベイブス モスリン スナップビブ 3枚 正規品 スタイ よだれかけ ガーゼ コットン お食事 男の子 女の子 男児 女児 ベビー 赤ちゃん 出産準備品 aden+anais essentials
4939	bibs	KEEP	high	NONE		Both images show the same gelato pique Summer Bear bib (PBGG262678) — brown terry bear face with blue sunglasses appliqué and 3D ears. Amazon shows product isolated, Rakuten shows it worn by a baby. Model code PBGG262678 matches.	B0GSGL1RW9	https://item.rakuten.co.jp/sakura-usagi/pbgg262678/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[ジェラート ピケ] 【BABY】サマーベアスタイ PBGG262678 ユニセックスベビー BRW F	【正規販売店 公式ギフト包装可】ジェラートピケ gelato pique サマーベアスタイ PBGG262678 名入れ ベビー 出産祝い 男の子 女の子 ギフト プレゼント kids baby ジェラピケ ジェラート ピケ正規品
4945	bibs	KEEP	high	NONE		Both images show the identical aden+anais Disney Alice in Wonderland muslin snap bib 3-pack — same three bib designs (rose/floral, Alice wreath, Alice character). Rakuten confirms 日本正規品 labeling but the product set is identical.	B0CVSHC2GT	https://item.rakuten.co.jp/natural-living/u944797/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	aden + anais(エイデンアンドアネイ) スナップビブ 3枚セット Alice in Wonderland ディズニー コットンモスリン 3段階調節 吸水性 よだれかけ スタイ お食事用 赤ちゃん 出産祝い ベビーギフトBBADABDASNC30023DI	【正規品】 エイデンアンドアネイ aden+anais ディズニー disney モスリンスナップ付き ビブ 3枚入り Alice in Wonderland アリス・イン・ワンダーランド よだれかけ 出産祝い 出産準備 誕生日 ギフト プレゼント
4953	bibs	KEEP	high	NONE		Both images show the same MIPOHAM plain gauze 5-piece bib set — identical composition of 4 flower-shaped bibs (green, pink, blue, beige) and 1 butterfly-shaped white bib. Titles are near-identical; 'no 3D' vs '3D' in copy is a minor description variant, not a product difference.	B09PK8TKHB	https://item.rakuten.co.jp/iroiro39/wd26130/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[MIPOHAM] よだれかけ スタイ 防水 ガーゼ 360 赤ちゃん 女の子 男の子 ベビー ビブ 無地 エプロン 食事 用 綿 プレゼント 通気 吸水 柔らかい セット おしゃれ プレゼント (1 無地 5枚セット)	よだれかけ スタイ 防水 ガーゼ 360 赤ちゃん 女の子 男の子 ベビー ビブ 3D 無地 エプロン 食事 用 綿 プレゼント 通気 吸水 柔らかい セット おしゃれ プレゼント (1 無地 5枚セット)
4980	bibs	REMOVE	high	BRAND		Amazon listing is specifically kalavika-branded (single green-stripe smock bib). Rakuten listing is from 'Shop-kapua', a different seller showing a multi-variant collage of bibs with no kalavika branding. Different brand identity confirmed by images.	B09SFPJF7F	https://item.rakuten.co.jp/shop-kapua/ksn03910226/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン 長袖 6ヶ月～54ヶ月 赤ちゃん お食事スタイ 女の子 男の子 ベビー ビブ 防水 軽量 ポケット付き スモック 子供 食事用エプロン 保育園 ベビーギフト 出産祝い	【送料無料】幼児 スモック 袖付きエプロン お食事スタイ 送料無料 出産祝い 赤ちゃん 6ヶ月〜54ヶ月 ポケット付き ビブ ベビー 長袖
5001	bibs	KEEP	high	NONE		Both images show the identical Skater BEU2 Shimajiro border water-repellent baby apron 2-pack — same two bibs with yellow and blue trim, same Shimajiro stripe print, same model code BEU2.	B08J2QB6LX	https://item.rakuten.co.jp/rcmdki/er-4973307506468/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	スケーター (skater) 薄手 ベビー エプロン 撥水加工 スタイ 2枚入り M しまじろう ボーダー BEU2	スケーター 携帯用 ベビーエプロン 2枚入り 撥水加工 洗濯機OK しまじろう ボーダー BEU2 キッズ ベビー かわいい 可愛い キャラクター 柄 Skater
5003	baby_food	REMOVE	high	BRAND		Amazon shows kalavika 2-pack with Nordic cherry/cotton-flower printed bibs. Rakuten shows a different brand's 2-pack in plain solid colors (rust, cream, blue, beige) hung on hangers — completely different design and brand. Not the same product.	B0BDLP22X7	https://item.rakuten.co.jp/tenjinbashiselect/ooo03063027/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[kalavika] お食事エプロン ベビー 長袖 北欧 2枚セット 袖付きエプロン 防水 離乳食 エプロン 赤ちゃん お食事スタイ 女の子 男の子 幼児 スモック 0歳 1歳 2歳 3歳 4歳 5歳 子供 食事用エプロン 保育園 入園準備	北欧調 ベビー 男の子 離乳食 エプロン 赤ちゃん 防 2枚セット 袖付き 食事スタイ 洗える 長袖 スモック 女の子 お食事エプロン
5013	strollers	KEEP	high	NONE		Both are MAXI-COSI LEONA2 strollers — same brand, same model line. Amazon lists 'Essential Graphite' (deep navy blue fabric) and Rakuten lists 'Twillic Graphite' (grey fabric). These are different colorway/fabric variants of the same LEONA2 model; color difference does not change product identity.	B0BV8HLG12	https://item.rakuten.co.jp/natural-living/u697650/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	MAXI-COSI LEONA2 マキシコシ レオナ2 エッセンシャルグラファイト QNY1204750111	正規品 メーカー保証 送料無料 マキシコシ ベビーカー レオナ2 LEONA2 ツイリック グラファイト A型 MaxiCosi LEONA2 TWILLIC GRAPHITE 2年保証 両対面 新生児 22kgまで コンパクト トラベルシステム エアバギー
